Timestamp [ms], X [mm], Y [mm], Z [mm], Heading [degrees], Pitch [degrees], Roll [degrees], Filename
2338.230848, 13.521840, -20.079721, 1450.105496, -0.380781, -0.001058, -0.085987, image00000.jpg
2412.446737, 11.403800, -19.103044, 1450.871624, -0.436231, 0.001519, 0.029754, image00001.jpg
2443.899870, 11.273127, -19.010465, 1450.930682, -0.468261, -0.004158, 0.022104, image00002.jpg
2461.313486, 10.319936, -18.581135, 1451.278086, -0.354849, 0.112119, -0.005813, image00003.jpg
2490.613937, 8.927439, -18.089785, 1451.881001, -0.379082, 0.069218, -0.141562, image00004.jpg
2518.713951, 8.760502, -17.976006, 1451.987737, -0.390436, 0.119543, -0.074097, image00005.jpg
2541.262865, 8.475928, -17.876628, 1452.145830, -0.384029, 0.137069, -0.051987, image00006.jpg
2575.090885, 7.600373, -17.457370, 1452.561761, -0.278532, 0.064809, -0.121881, image00007.jpg
2596.612453, 6.772988, -16.972228, 1452.989835, -0.288020, 0.126661, -0.116712, image00008.jpg
2624.975681, 6.599061, -16.883597, 1453.021124, -0.340986, 0.158605, -0.095997, image00009.jpg
2660.922527, 5.360868, -16.403947, 1453.680757, -0.281363, 0.114168, -0.063334, image00010.jpg
2687.190771, 4.401978, -15.749743, 1454.169934, -0.399262, 0.114393, 0.026283, image00011.jpg
2731.990099, 3.586030, -15.443277, 1454.709478, -0.471344, 0.167315, 0.059568, image00012.jpg
2736.004353, 3.557901, -15.433747, 1454.729595, -0.464078, 0.162393, 0.061928, image00013.jpg
2797.675133, 2.138415, -15.244808, 1455.254549, -0.176451, -0.004664, -0.068644, image00014.jpg
2839.222193, 0.808602, -14.638627, 1456.057182, -0.270138, 0.030347, -0.021261, image00015.jpg
2842.832327, 0.776286, -14.629183, 1456.076898, -0.268523, 0.031847, -0.017772, image00016.jpg
2879.848480, -0.058999, -14.285209, 1456.705228, -0.247680, 0.074914, -0.000705, image00017.jpg
2930.601120, -0.802531, -13.787240, 1457.316101, -0.217630, 0.069883, -0.013794, image00018.jpg
2964.189768, -1.954737, -13.270099, 1458.008713, -0.254167, 0.097222, -0.006509, image00019.jpg
2990.926743, -2.069783, -13.219427, 1458.123402, -0.260599, 0.104317, -0.004756, image00020.jpg
3001.256943, -2.856937, -12.679415, 1458.836193, -0.349445, 0.178208, 0.042930, image00021.jpg
3030.974865, -3.188601, -12.497757, 1459.073489, -0.333912, 0.123591, -0.057101, image00022.jpg
3089.118242, -4.116580, -11.979771, 1459.808382, -0.400012, 0.172622, -0.024019, image00023.jpg
3098.778725, -4.268551, -11.880491, 1459.971227, -0.399178, 0.191598, -0.023472, image00024.jpg
3142.495871, -5.166733, -11.142228, 1461.050713, -0.315757, 0.252771, -0.053581, image00025.jpg
3162.875414, -5.271394, -11.090811, 1461.123904, -0.323160, 0.248538, -0.043368, image00026.jpg
3195.120811, -6.042059, -10.635842, 1461.932196, -0.352400, 0.236711, -0.052013, image00027.jpg
3257.570267, -7.322954, -10.265860, 1463.140345, -0.321443, 0.034985, -0.094981, image00028.jpg
3280.957937, -7.364756, -10.226352, 1463.242910, -0.327456, 0.045309, -0.100439, image00029.jpg
3320.359468, -7.576404, -9.823364, 1463.550982, -0.205720, 0.056458, -0.063119, image00030.jpg
3325.148821, -7.586823, -9.796688, 1463.565857, -0.201226, 0.056571, -0.062380, image00031.jpg
3382.940292, -8.248574, -9.204935, 1464.289067, -0.281063, 0.037329, -0.065908, image00032.jpg
3418.800831, -8.788137, -8.513204, 1465.004708, -0.218896, 0.138041, -0.004133, image00033.jpg
3427.859783, -8.811816, -8.486331, 1465.050495, -0.213832, 0.147718, 0.000195, image00034.jpg
3470.985413, -9.201434, -8.009665, 1465.595849, -0.241002, 0.058493, 0.003119, image00035.jpg
3512.794495, -9.595815, -7.485929, 1466.224013, -0.137251, 0.092398, -0.007273, image00036.jpg
3551.478863, -10.030927, -6.858152, 1466.930948, -0.337666, 0.262271, 0.049026, image00037.jpg
3581.060410, -10.151279, -6.746526, 1467.180585, -0.327714, 0.236808, 0.008611, image00038.jpg
3600.165129, -10.222260, -6.711040, 1467.295903, -0.324712, 0.203619, -0.026301, image00039.jpg
3623.030424, -10.482078, -6.507520, 1467.766009, -0.143089, 0.125657, 0.068013, image00040.jpg
3680.007696, -10.981334, -6.386084, 1468.756020, -0.293022, 0.069219, 0.054520, image00041.jpg
3729.532957, -11.414706, -5.901197, 1469.858361, -0.232030, 0.088976, 0.038636, image00042.jpg
3759.642839, -11.435326, -5.876928, 1469.982876, -0.240521, 0.085473, 0.020513, image00043.jpg
3792.728901, -11.583926, -5.712904, 1471.034176, -0.149999, 0.062156, 0.022380, image00044.jpg
3815.671682, -11.718758, -5.525500, 1472.146383, -0.158282, 0.009702, -0.016457, image00045.jpg
3827.714920, -11.685449, -5.482678, 1472.419299, -0.177524, 0.008374, -0.048117, image00046.jpg
3858.561993, -11.709181, -5.453483, 1472.662893, -0.190873, -0.004258, -0.060955, image00047.jpg
3909.920216, -12.221489, -5.293827, 1474.728287, -0.279688, 0.072772, -0.015789, image00048.jpg
3958.804607, -12.200918, -5.268290, 1475.050001, -0.274497, 0.086689, 0.024671, image00049.jpg
3978.098154, -12.418665, -5.261704, 1476.074000, -0.284679, 0.124724, 0.011673, image00050.jpg
4012.159348, -12.749737, -5.810337, 1477.147121, -0.181746, 0.136391, 0.072876, image00051.jpg
4053.772211, -12.882420, -5.979562, 1478.398407, -0.231200, 0.196924, 0.119654, image00052.jpg
4097.831964, -12.908337, -5.994506, 1478.586692, -0.238712, 0.175421, 0.110586, image00053.jpg
4132.982731, -13.039167, -6.526124, 1480.557977, -0.208479, 0.132521, 0.120277, image00054.jpg
4148.602724, -13.044394, -6.533370, 1480.633763, -0.194053, 0.124733, 0.119944, image00055.jpg
4180.209637, -13.125958, -6.694796, 1481.275126, -0.180451, 0.144216, 0.188196, image00056.jpg
4218.424082, -13.154149, -7.017345, 1482.479501, -0.319838, 0.173064, 0.140224, image00057.jpg
4236.348391, -13.158189, -7.047980, 1482.599858, -0.313126, 0.176373, 0.133965, image00058.jpg
4268.685579, -13.211444, -7.240757, 1483.796089, -0.309838, 0.115165, 0.056966, image00059.jpg
4317.040443, -13.252381, -7.771683, 1484.937601, -0.437130, 0.215749, 0.011070, image00060.jpg
4340.024710, -13.245090, -7.799934, 1485.033594, -0.423884, 0.236490, 0.036807, image00061.jpg
4379.276514, -13.125149, -8.022081, 1485.896832, -0.379336, 0.271508, 0.102748, image00062.jpg
4408.387184, -13.135424, -8.300187, 1486.699276, -0.434403, 0.211381, 0.132220, image00063.jpg
4448.017597, -13.115357, -8.344899, 1486.822234, -0.434335, 0.202919, 0.139188, image00064.jpg
4476.660252, -12.871483, -8.488015, 1487.712879, -0.470526, 0.220184, 0.116988, image00065.jpg
4522.006273, -12.612003, -8.696768, 1488.650992, -0.401106, 0.216028, 0.091634, image00066.jpg
4529.544115, -12.601408, -8.710001, 1488.689828, -0.411980, 0.227401, 0.090209, image00067.jpg
4564.063549, -12.367059, -8.905988, 1488.956504, -0.378625, 0.310401, -0.020193, image00068.jpg
4622.547150, -11.688519, -8.892448, 1489.614771, -0.362084, 0.305972, -0.033218, image00069.jpg
4643.843174, -11.017464, -8.924251, 1490.181494, -0.366077, 0.349620, -0.028433, image00070.jpg
4671.457767, -10.915600, -8.927693, 1490.286327, -0.383017, 0.368607, -0.036700, image00071.jpg
4691.516399, -9.960325, -8.894266, 1490.622199, -0.420977, 0.412149, 0.077390, image00072.jpg
4722.404718, -9.749160, -8.859427, 1490.682527, -0.382757, 0.387583, 0.063950, image00073.jpg
4753.612995, -8.597257, -8.810494, 1491.346399, -0.328952, 0.391249, 0.097100, image00074.jpg
4795.521259, -7.240671, -8.387478, 1491.857026, -0.360063, 0.409463, 0.072956, image00075.jpg
4822.965384, -6.818441, -8.330172, 1492.091970, -0.363805, 0.469160, -0.033586, image00076.jpg
4888.292313, -3.537645, -7.734449, 1493.080404, -0.333542, 0.607484, 0.074931, image00077.jpg
4921.408176, -1.345742, -7.389758, 1493.594852, -0.442055, 0.632538, 0.066729, image00078.jpg
4948.268414, -0.920396, -7.363662, 1493.736280, -0.407269, 0.644628, 0.075682, image00079.jpg
4982.081175, 2.148059, -6.777783, 1494.172636, -0.451653, 0.694996, 0.095797, image00080.jpg
5031.641722, 4.819080, -6.368773, 1494.618902, -0.390021, 0.627156, 0.111022, image00081.jpg
5047.811747, 5.068797, -6.327234, 1494.647770, -0.401000, 0.613585, 0.108337, image00082.jpg
5077.791929, 7.715216, -5.974299, 1494.928107, -0.471881, 0.616777, 0.077108, image00083.jpg
5093.449593, 7.962613, -5.954052, 1494.927734, -0.461320, 0.605066, 0.011538, image00084.jpg
5131.797791, 12.801364, -5.226651, 1494.977176, -0.486222, 0.796893, 0.050896, image00085.jpg
5162.346601, 16.101318, -4.718405, 1494.926361, -0.475281, 0.809153, 0.054628, image00086.jpg
5188.199759, 18.894036, -4.288281, 1494.883356, -0.466022, 0.819528, 0.057787, image00087.jpg
5229.971170, 23.406282, -3.593322, 1494.813872, -0.451063, 0.836292, 0.062890, image00088.jpg
5262.068033, 26.873460, -3.059321, 1494.760482, -0.439568, 0.849173, 0.066811, image00089.jpg
5283.997297, 29.242310, -2.694480, 1494.724004, -0.431714, 0.857973, 0.069490, image00090.jpg
5328.913212, 33.155347, -2.101335, 1494.700944, -0.397416, 0.780887, 0.020845, image00091.jpg
5358.746052, 33.655813, -2.016247, 1494.679104, -0.426386, 0.728139, -0.058336, image00092.jpg
5426.724434, 47.567522, 0.190500, 1494.229608, -0.427521, 0.840771, 0.050546, image00093.jpg
