Timestamp [ms], X [mm], Y [mm], Z [mm], Heading [degrees], Pitch [degrees], Roll [degrees], Filename
5977.338552, 37.828796, 17.047289, 938.419165, 0.051694, -0.140885, 0.072058, image00062.jpg
6044.429302, 37.700431, 17.813923, 941.795505, 0.116980, -0.163632, 0.055044, image00063.jpg
6110.805511, 37.615196, 18.566942, 945.328014, 0.100431, -0.198541, 0.041592, image00064.jpg
6177.634954, 37.159903, 20.611635, 954.209273, -0.102041, -0.343030, 0.034596, image00065.jpg
6248.078346, 36.821450, 21.529064, 957.977817, -0.031808, -0.381214, 0.029992, image00066.jpg
6313.088894, 36.217533, 23.307982, 964.012347, 0.126897, -0.275849, 0.022858, image00067.jpg
6380.479336, 35.717420, 24.486884, 967.519588, 0.154806, -0.149588, 0.009663, image00068.jpg
6446.830273, 35.235940, 25.300943, 969.757864, 0.134400, -0.109422, -0.003670, image00069.jpg
6513.893127, 34.410641, 26.875198, 974.404517, 0.065403, -0.159759, -0.062796, image00070.jpg
6579.430819, 34.121395, 27.398225, 976.200876, 0.119489, -0.166710, -0.094888, image00071.jpg
6646.608114, 33.578583, 28.246434, 978.664234, 0.240985, -0.188948, -0.119875, image00072.jpg
6713.602304, 33.289677, 28.555402, 979.039423, 0.239950, -0.181609, -0.114304, image00073.jpg
6780.267239, 33.088244, 28.772923, 978.824712, 0.188636, -0.130803, -0.108041, image00074.jpg
6847.414970, 32.640252, 28.974179, 976.635997, 0.066001, -0.048330, -0.080374, image00075.jpg
6911.589622, 32.464365, 28.964112, 975.537508, 0.030078, -0.079164, -0.067268, image00076.jpg
6977.915525, 32.337054, 28.965242, 974.505731, -0.008546, -0.124157, -0.044001, image00077.jpg
7044.462442, 32.221404, 29.117731, 972.720439, -0.085361, -0.179142, -0.011638, image00078.jpg
7111.019373, 32.214779, 29.328624, 972.292460, -0.079523, -0.204187, -0.013892, image00079.jpg
7177.690029, 32.117727, 29.726732, 971.891716, -0.003654, -0.205194, -0.003994, image00080.jpg
7247.752428, 31.992160, 30.089009, 971.402160, -0.053255, -0.223106, 0.026505, image00081.jpg
