Timestamp [ms], X [mm], Y [mm], Z [mm], Heading [degrees], Pitch [degrees], Roll [degrees], Filename
4131.914377, -168.081907, -310.574757, 973.664670, -0.616692, 0.019577, -0.005619, image00054.jpg
4174.203157, -169.247899, -310.563845, 973.934816, -0.611832, 0.024234, -0.039444, image00055.jpg
4202.148914, -170.561704, -310.764538, 974.280435, -0.604332, 0.023522, -0.086562, image00056.jpg
4258.948565, -172.238236, -310.457093, 974.408331, -0.618693, 0.087767, -0.047692, image00057.jpg
4284.528255, -172.631693, -310.464412, 974.432879, -0.638430, 0.100858, -0.046071, image00058.jpg
4311.162472, -172.857689, -310.481452, 974.432487, -0.647993, 0.110707, -0.045698, image00059.jpg
4327.383518, -173.743656, -310.430938, 974.365552, -0.594033, 0.137166, -0.020742, image00060.jpg
4357.259512, -174.856623, -310.064950, 974.271058, -0.685420, 0.118851, -0.013954, image00061.jpg
4426.736593, -176.163168, -309.755734, 974.157311, -0.528649, 0.153428, -0.001651, image00062.jpg
4452.125788, -176.811085, -309.541915, 974.110986, -0.541906, 0.056227, -0.008736, image00063.jpg
4458.420515, -176.921100, -309.470694, 974.068137, -0.543247, 0.062160, -0.006773, image00064.jpg
4501.358747, -177.671542, -308.984873, 973.775855, -0.552389, 0.102629, 0.006621, image00065.jpg
4518.368244, -177.968821, -308.792421, 973.660071, -0.556010, 0.118660, 0.011926, image00066.jpg
4561.476707, -178.722239, -308.304674, 973.366630, -0.565189, 0.159289, 0.025373, image00067.jpg
4595.619202, -179.318956, -307.918371, 973.134221, -0.572458, 0.191468, 0.036022, image00068.jpg
4630.710602, -179.932257, -307.521332, 972.895352, -0.579930, 0.224541, 0.046968, image00069.jpg
4654.648066, -180.350618, -307.250494, 972.732409, -0.585026, 0.247101, 0.054435, image00070.jpg
4714.441299, -180.824359, -306.266500, 972.241735, -0.596479, 0.319461, 0.042474, image00071.jpg
4741.405725, -180.992882, -306.077668, 972.043241, -0.623300, 0.335573, -0.056336, image00072.jpg
4769.898176, -181.022587, -305.607408, 971.701460, -0.571173, 0.419387, 0.018857, image00073.jpg
4805.433512, -180.892146, -304.968569, 971.418705, -0.606380, 0.427752, 0.042406, image00074.jpg
4832.034349, -180.652468, -304.753996, 971.317615, -0.611651, 0.470628, 0.054025, image00075.jpg
4864.711046, -180.118551, -304.152652, 970.913233, -0.547516, 0.543447, 0.105799, image00076.jpg
4885.629892, -180.063106, -304.059671, 970.847475, -0.545904, 0.560661, 0.114289, image00077.jpg
4944.351673, -178.836607, -303.181250, 970.393735, -0.629422, 0.548340, 0.097204, image00078.jpg
4974.759579, -177.524398, -302.437479, 970.144694, -0.620627, 0.567986, 0.116993, image00079.jpg
5009.544611, -176.155846, -301.728410, 969.906557, -0.650668, 0.572414, 0.137553, image00080.jpg
5061.638832, -175.238056, -301.318516, 969.821418, -0.647703, 0.545517, 0.109114, image00081.jpg
5096.976995, -172.912917, -300.318403, 969.646035, -0.627755, 0.522548, 0.073870, image00082.jpg
5122.881174, -170.387847, -299.469489, 969.510790, -0.620601, 0.541865, 0.051515, image00083.jpg
5151.930571, -169.446362, -299.098018, 969.472290, -0.627439, 0.557318, 0.039779, image00084.jpg
5200.046062, -166.697775, -298.208476, 969.394032, -0.703534, 0.595525, 0.081439, image00085.jpg
5213.051319, -166.538733, -298.161546, 969.401760, -0.689563, 0.587662, 0.080879, image00086.jpg
5256.278753, -163.822603, -297.314364, 969.422296, -0.632399, 0.537507, 0.009229, image00087.jpg
5279.162884, -160.793796, -296.349885, 969.385515, -0.672125, 0.612069, 0.091434, image00088.jpg
5311.863899, -157.172379, -295.357869, 969.392796, -0.681585, 0.658246, 0.078254, image00089.jpg
5328.426361, -156.767513, -295.239803, 969.395448, -0.677168, 0.661330, 0.080702, image00090.jpg
5360.409021, -152.204067, -293.941185, 969.467983, -0.720064, 0.668328, 0.040389, image00091.jpg
5399.400473, -146.021266, -292.357719, 969.640879, -0.718849, 0.737011, 0.003968, image00092.jpg
5422.795534, -144.509159, -291.943767, 969.678514, -0.721395, 0.715781, -0.006174, image00093.jpg
5468.628883, -139.544886, -290.641797, 969.820684, -0.712417, 0.721776, 0.018553, image00094.jpg
5504.164934, -133.578592, -289.194337, 970.029253, -0.716483, 0.681915, 0.024830, image00095.jpg
5530.656338, -131.366418, -288.651181, 970.062883, -0.727209, 0.721803, 0.030528, image00096.jpg
5565.138817, -127.389505, -287.635933, 970.164316, -0.706851, 0.704532, 0.017460, image00097.jpg
5621.489525, -119.354678, -285.687914, 970.530743, -0.633229, 0.682016, 0.085659, image00098.jpg
5662.107229, -110.335688, -283.568293, 970.831268, -0.631782, 0.664477, 0.056348, image00099.jpg
5683.318615, -109.515488, -283.377851, 970.866911, -0.630891, 0.658767, 0.058701, image00100.jpg
5698.102474, -108.943827, -283.245118, 970.891753, -0.630271, 0.654788, 0.060340, image00101.jpg
5722.467422, -104.565990, -282.362153, 971.024260, -0.675198, 0.652289, -0.005651, image00102.jpg
5763.203859, -95.725136, -280.286167, 971.378201, -0.631242, 0.622739, -0.073067, image00103.jpg
5801.396608, -86.771260, -278.304777, 971.644554, -0.642000, 0.658887, 0.023925, image00104.jpg
5838.767767, -78.054625, -276.410198, 971.944873, -0.613579, 0.623227, 0.012602, image00105.jpg
5868.717670, -71.043902, -274.936035, 972.143457, -0.620926, 0.630709, 0.006136, image00106.jpg
5908.618927, -68.128039, -274.545420, 972.294012, -0.673902, 0.608146, -0.047875, image00107.jpg
5961.064100, -61.057867, -273.100129, 972.524493, -0.676140, 0.610120, -0.082384, image00108.jpg
5986.416817, -50.594359, -270.873605, 972.779261, -0.638102, 0.617992, -0.076344, image00109.jpg
6028.481483, -41.010015, -268.740518, 972.807583, -0.689306, 0.647704, -0.035206, image00110.jpg
6052.062988, -39.808148, -268.453482, 972.821200, -0.667283, 0.636256, -0.026444, image00111.jpg
6079.849720, -29.069128, -266.114745, 972.868972, -0.604938, 0.652394, -0.010335, image00112.jpg
6113.320589, -15.665306, -263.415487, 972.770704, -0.716332, 0.654804, -0.007993, image00113.jpg
6141.800880, -14.217144, -263.099493, 972.757085, -0.702570, 0.654087, -0.007487, image00114.jpg
6171.925306, -3.158078, -260.943423, 972.640169, -0.674859, 0.669102, -0.063903, image00115.jpg
6198.554277, 3.910655, -259.561182, 972.541298, -0.672658, 0.657484, -0.047508, image00116.jpg
6220.731735, 9.797722, -258.410008, 972.458956, -0.670825, 0.647809, -0.033853, image00117.jpg
6256.895065, 19.397377, -256.532863, 972.324685, -0.667836, 0.632031, -0.011588, image00118.jpg
6289.321899, 28.005168, -254.849670, 972.204287, -0.665155, 0.617884, 0.008377, image00119.jpg
6331.371546, 39.742380, -252.529833, 971.978515, -0.722838, 0.614032, 0.009463, image00120.jpg
6392.146826, 51.343856, -250.215276, 971.759192, -0.633480, 0.583306, 0.038655, image00121.jpg
6408.393145, 52.344945, -250.013155, 971.734407, -0.638353, 0.577155, 0.048884, image00122.jpg
6431.632280, 62.757122, -248.093420, 971.414872, -0.746653, 0.590246, 0.090948, image00123.jpg
6472.613096, 76.921757, -245.179761, 971.096392, -0.711662, 0.553958, 0.079192, image00124.jpg
6501.175165, 78.925451, -244.755534, 971.029774, -0.698392, 0.553818, 0.081625, image00125.jpg
6541.381836, 97.739547, -241.039475, 970.585514, -0.691776, 0.466398, 0.085670, image00126.jpg
