Timestamp [ms], X [mm], Y [mm], Z [mm], Heading [degrees], Pitch [degrees], Roll [degrees], Filename
2594.322205, 8.328092, -5.821199, 1484.545532, 0.247163, 0.001729, 0.055740, image00061.jpg
2616.903067, 8.378919, -5.976728, 1484.554097, 0.237084, 0.002763, 0.048983, image00062.jpg
2621.716499, 8.389753, -6.009881, 1484.555922, 0.234936, 0.002983, 0.047543, image00063.jpg
2682.235241, 8.789672, -8.506275, 1484.388201, 0.276388, 0.017330, 0.043411, image00064.jpg
2700.650692, 8.869833, -9.076791, 1484.302055, 0.274308, 0.007962, 0.038922, image00065.jpg
2718.307018, 8.946689, -9.623789, 1484.219461, 0.272315, -0.001019, 0.034619, image00066.jpg
2734.857321, 9.018731, -10.136522, 1484.142041, 0.270446, -0.009438, 0.030585, image00067.jpg
2788.091660, 9.250456, -11.785736, 1483.893018, 0.264435, -0.036518, 0.017610, image00068.jpg
2805.448294, 9.326008, -12.323450, 1483.811825, 0.262475, -0.045347, 0.013379, image00069.jpg
2840.082407, 9.474146, -13.632585, 1483.590549, 0.279904, -0.054017, 0.003403, image00070.jpg
2874.658346, 9.515663, -13.896474, 1483.525166, 0.302354, -0.039798, 0.019296, image00071.jpg
2940.282583, 9.742652, -16.268649, 1482.959276, 0.224828, -0.138318, 0.120540, image00072.jpg
2963.103771, 9.760349, -16.446792, 1482.899464, 0.211861, -0.132018, 0.111394, image00073.jpg
3003.944635, 9.619606, -18.078287, 1482.465758, 0.271546, -0.039272, 0.146003, image00074.jpg
3039.581776, 9.627366, -19.582446, 1482.232101, 0.175766, -0.026750, 0.089269, image00075.jpg
3074.247599, 9.607122, -19.959525, 1482.187324, 0.207386, 0.016020, 0.100112, image00076.jpg
3085.322142, 9.462329, -20.744225, 1482.046368, 0.292776, 0.006032, 0.142072, image00077.jpg
3109.526396, 9.426635, -20.915076, 1482.024387, 0.290368, 0.006647, 0.136335, image00078.jpg
3154.019594, 9.221375, -22.373475, 1481.836334, 0.250977, 0.047324, 0.102183, image00079.jpg
3190.057755, 8.836434, -24.256660, 1481.677041, 0.311946, 0.040020, 0.091042, image00080.jpg
3219.194412, 8.757389, -24.668670, 1481.635470, 0.306422, 0.042270, 0.095850, image00081.jpg
3244.626760, 8.586398, -25.794892, 1481.741692, 0.324197, -0.035353, 0.088589, image00082.jpg
3309.335470, 8.160741, -27.047660, 1481.607283, 0.333135, -0.003000, 0.077241, image00083.jpg
3325.414896, 8.131615, -27.128077, 1481.616524, 0.334984, -0.018045, 0.072958, image00084.jpg
3348.248720, 7.801399, -28.460530, 1481.441574, 0.288456, -0.232011, 0.048140, image00085.jpg
3395.815611, 7.329543, -30.095027, 1481.343126, 0.322731, -0.233277, 0.138551, image00086.jpg
3423.779249, 7.260885, -30.218699, 1481.286208, 0.293732, -0.220016, 0.122554, image00087.jpg
3462.293386, 6.942252, -31.234654, 1481.252433, 0.285591, -0.182947, 0.033912, image00088.jpg
3494.639397, 6.646888, -32.292862, 1481.232200, 0.347478, -0.174646, 0.114802, image00089.jpg
3521.005869, 6.122855, -33.023286, 1481.295600, 0.272096, -0.134926, 0.115737, image00090.jpg
3553.486347, 6.088859, -33.189878, 1481.303255, 0.291673, -0.120929, 0.086938, image00091.jpg
3600.345612, 5.975272, -34.549681, 1481.432068, 0.376498, -0.149103, 0.155429, image00092.jpg
3631.925106, 5.508788, -35.363006, 1481.845882, 0.316868, -0.152123, 0.169279, image00093.jpg
3664.923429, 5.331361, -36.370002, 1482.633146, 0.428545, -0.157023, 0.165809, image00094.jpg
3700.329542, 5.201102, -36.562495, 1482.884918, 0.463344, -0.203541, 0.139556, image00095.jpg
3741.959333, 4.777570, -37.294233, 1484.426710, 0.490848, -0.122426, 0.097840, image00096.jpg
3773.268223, 4.819782, -37.494748, 1484.856515, 0.473369, -0.177580, 0.106076, image00097.jpg
3813.668013, 4.778169, -37.745696, 1485.580743, 0.573656, -0.168728, 0.075650, image00098.jpg
3825.469017, 4.722369, -37.807984, 1485.809242, 0.594621, -0.161570, 0.062155, image00099.jpg
3862.189770, 4.441626, -38.074230, 1487.471318, 0.481504, -0.222474, 0.052406, image00100.jpg
3891.332865, 4.518013, -38.297683, 1489.490712, 0.597959, -0.166084, 0.095722, image00101.jpg
3945.781708, 4.334604, -38.192412, 1491.519565, 0.501300, -0.252554, 0.051116, image00102.jpg
3966.655970, 4.360718, -38.156832, 1491.671745, 0.500781, -0.228577, 0.072129, image00103.jpg
3992.993593, 4.561208, -37.881275, 1493.208665, 0.554195, -0.285179, 0.124813, image00104.jpg
4039.482117, 4.847188, -37.695105, 1494.467608, 0.508072, -0.422167, 0.128379, image00105.jpg
4055.873871, 4.890371, -37.670995, 1494.594692, 0.503193, -0.432212, 0.130048, image00106.jpg
4079.010963, 5.140208, -37.249797, 1496.055088, 0.450814, -0.452372, 0.106648, image00107.jpg
4138.948917, 5.805400, -36.636415, 1497.848490, 0.477696, -0.502300, 0.052956, image00108.jpg
4157.786608, 6.355672, -36.048426, 1499.572552, 0.542432, -0.494385, 0.176335, image00109.jpg
4186.258554, 6.520124, -35.921952, 1499.698544, 0.529323, -0.514816, 0.158175, image00110.jpg
4209.983587, 8.047265, -34.601938, 1501.998954, 0.424264, -0.564832, 0.090999, image00111.jpg
4239.984035, 8.187908, -34.494225, 1502.223452, 0.403778, -0.543941, 0.086034, image00112.jpg
4285.030365, 9.348114, -33.660090, 1503.431183, 0.392680, -0.516296, 0.090090, image00113.jpg
4312.586308, 10.795581, -32.654668, 1504.687031, 0.421031, -0.598812, 0.097507, image00114.jpg
4372.580767, 12.660432, -31.514522, 1505.858675, 0.351256, -0.629887, 0.052425, image00115.jpg
4399.637699, 14.511687, -30.383878, 1506.812920, 0.382506, -0.727767, 0.061301, image00116.jpg
4429.452658, 16.258858, -29.587225, 1507.380463, 0.265495, -0.574502, 0.125215, image00117.jpg
4462.452412, 18.775824, -28.265917, 1508.097392, 0.273426, -0.595900, 0.122784, image00118.jpg
4478.688478, 19.219343, -28.088933, 1508.257789, 0.286657, -0.644806, 0.110463, image00119.jpg
4518.476009, 22.148049, -26.810464, 1508.515944, 0.284132, -0.674928, 0.068863, image00120.jpg
4554.836273, 24.323573, -25.831652, 1508.656667, 0.260780, -0.638381, 0.048417, image00121.jpg
4573.596239, 24.609381, -25.722586, 1508.679212, 0.261349, -0.634302, 0.053518, image00122.jpg
4613.976955, 27.315330, -24.853209, 1508.811735, 0.294456, -0.651668, 0.116181, image00123.jpg
4655.475140, 30.735906, -23.767902, 1508.645459, 0.271212, -0.579098, 0.064066, image00124.jpg
