Timestamp [ms], X [mm], Y [mm], Z [mm], Heading [degrees], Pitch [degrees], Roll [degrees], Filename
666.763306, -154.918961, -302.482528, 986.955505, 0.270223, -0.028532, 0.141487, image00000.jpg
694.881678, -155.918252, -303.222260, 986.954202, 0.320562, 0.065944, 0.299512, image00001.jpg
752.952814, -156.727814, -303.833784, 986.787206, 0.347879, -0.116836, 0.161359, image00002.jpg
769.258499, -157.134405, -304.091493, 986.790098, 0.342085, -0.111119, 0.165435, image00003.jpg
783.371687, -157.486324, -304.314549, 986.792601, 0.337069, -0.106170, 0.168963, image00004.jpg
796.453476, -157.812525, -304.521304, 986.794921, 0.332420, -0.101584, 0.172233, image00005.jpg
829.731226, -158.642322, -305.047253, 986.800824, 0.320594, -0.089916, 0.180552, image00006.jpg
854.133129, -159.250795, -305.432921, 986.805152, 0.311922, -0.081360, 0.186652, image00007.jpg
897.371292, -160.222477, -306.051521, 986.810140, 0.297251, -0.067453, 0.195869, image00008.jpg
932.024956, -160.459545, -306.217806, 986.800500, 0.289027, -0.062678, 0.195160, image00009.jpg
956.712008, -161.206263, -306.850448, 986.791121, 0.316066, -0.079334, 0.273529, image00010.jpg
988.149881, -161.912300, -307.117995, 986.705780, 0.351433, -0.148907, 0.182625, image00011.jpg
1025.852442, -162.085612, -307.168118, 986.711381, 0.330677, -0.151089, 0.185380, image00012.jpg
1074.084282, -163.603054, -308.249196, 986.685383, 0.307480, -0.118612, 0.217415, image00013.jpg
1108.731747, -163.789017, -308.385227, 986.688536, 0.341648, -0.070433, 0.286636, image00014.jpg
1123.383999, -164.638491, -308.581507, 986.566646, 0.334640, -0.159824, 0.195698, image00015.jpg
1169.039488, -165.761501, -309.243041, 986.490997, 0.299066, -0.119176, 0.214095, image00016.jpg
1200.623989, -166.044874, -309.443521, 986.500380, 0.349653, -0.100975, 0.269251, image00017.jpg
1220.827818, -166.151184, -309.538719, 986.503509, 0.375090, -0.078735, 0.310783, image00018.jpg
1257.156134, -166.982852, -309.642729, 986.312341, 0.297496, -0.098660, 0.244984, image00019.jpg
