Timestamp [ms], X [mm], Y [mm], Z [mm], Heading [degrees], Pitch [degrees], Roll [degrees], Filename
208.707333, 17.982590, 39.112926, 730.386398, -0.134303, -0.055876, 0.452846, image00000.jpg
1721.854925, 34.401757, 46.581938, 1144.022983, -0.075640, -0.032243, 0.278730, image00001.jpg
1822.958231, 33.514649, 46.062747, 1166.601138, -0.116312, -0.046149, 0.276112, image00002.jpg
1885.805607, 33.159092, 45.958513, 1177.552650, -0.173543, -0.074018, 0.275706, image00003.jpg
1916.699171, 32.813181, 46.034859, 1189.762464, -0.168992, -0.086192, 0.263062, image00004.jpg
1985.773325, 32.376333, 46.398239, 1205.790722, -0.149205, -0.100448, 0.257087, image00005.jpg
2052.467346, 32.029937, 46.935797, 1225.509285, -0.033088, -0.104642, 0.251475, image00006.jpg
2117.235899, 31.822884, 47.214996, 1237.376088, 0.090894, -0.093921, 0.253549, image00007.jpg
2219.954967, 31.517632, 47.617184, 1264.834335, 0.294514, -0.135262, 0.233643, image00008.jpg
2288.127422, 31.285396, 47.546592, 1290.428363, 0.199326, -0.222550, 0.204177, image00009.jpg
2350.795269, 31.058024, 47.276458, 1305.759411, 0.136987, -0.236469, 0.187379, image00010.jpg
2384.204388, 30.836101, 46.782497, 1320.758184, 0.119709, -0.184307, 0.164373, image00011.jpg
2452.750921, 30.613748, 46.223658, 1333.755233, 0.100046, -0.123613, 0.146484, image00012.jpg
2550.661802, 30.195514, 45.218569, 1355.661808, -0.049538, -0.073115, 0.130721, image00013.jpg
2583.691359, 29.981761, 44.627770, 1368.119933, -0.115584, -0.087462, 0.115905, image00014.jpg
2687.202454, 29.560937, 43.277328, 1393.257938, 0.085012, -0.152408, 0.088987, image00015.jpg
2750.319958, 29.083065, 41.542027, 1421.041244, 0.202497, -0.225980, 0.106127, image00016.jpg
2819.547892, 28.870221, 40.749294, 1433.550671, 0.120134, -0.204713, 0.112878, image00017.jpg
2885.318518, 28.294161, 38.790685, 1461.127536, 0.013491, -0.113981, 0.133097, image00018.jpg
2917.347908, 28.185721, 38.345030, 1467.055188, 0.024547, -0.106422, 0.134645, image00019.jpg
2984.158516, 27.672894, 36.384720, 1490.667377, 0.115838, -0.101550, 0.150318, image00020.jpg
3089.814901, 27.085128, 33.244900, 1526.125855, -0.013320, -0.051672, 0.165125, image00021.jpg
3150.851250, 26.939724, 31.916323, 1541.814893, -0.075414, -0.045736, 0.152132, image00022.jpg
3184.016228, 26.814703, 30.909480, 1553.293269, -0.087901, -0.055813, 0.146200, image00023.jpg
3250.621319, 26.759692, 29.658609, 1567.378163, -0.064455, -0.074417, 0.142378, image00024.jpg
3353.909254, 26.702509, 26.971203, 1597.999385, -0.032983, -0.178574, 0.135549, image00025.jpg
3421.473026, 26.621687, 25.596188, 1616.333651, -0.247047, -0.274776, 0.114171, image00026.jpg
3483.725548, 26.436887, 24.042418, 1640.321615, -0.252755, -0.165264, 0.109747, image00027.jpg
3519.144535, 26.333054, 23.271587, 1653.782110, -0.061392, -0.073646, 0.102920, image00028.jpg
3619.590044, 26.042643, 21.991835, 1678.306583, 0.056621, -0.098700, 0.093015, image00029.jpg
3684.324265, 25.830693, 21.242276, 1693.282753, -0.030456, -0.137769, 0.110727, image00030.jpg
3717.364788, 25.723537, 20.632518, 1708.347084, -0.145520, -0.119726, 0.116780, image00031.jpg
3820.156097, 25.560560, 19.763996, 1730.951776, -0.092816, -0.047077, 0.113887, image00032.jpg
3884.100199, 25.531528, 19.202567, 1745.363510, 0.009900, -0.037163, 0.103704, image00033.jpg
3917.121649, 25.571402, 18.607394, 1758.448763, 0.077819, -0.072265, 0.095984, image00034.jpg
4019.960880, 25.642869, 17.648125, 1777.959391, 0.069550, -0.124056, 0.103031, image00035.jpg
4086.051464, 25.769290, 16.677764, 1795.206638, -0.055244, -0.100802, 0.111722, image00036.jpg
4152.244568, 25.890492, 15.931066, 1806.474575, -0.144637, -0.088624, 0.131238, image00037.jpg
4217.534542, 25.972723, 15.473715, 1813.845875, -0.192237, -0.096096, 0.146331, image00038.jpg
4284.415483, 26.128859, 14.790203, 1827.618223, -0.197039, -0.140243, 0.146594, image00039.jpg
4350.603819, 26.163421, 14.228808, 1837.383040, 0.034741, -0.160079, 0.139185, image00040.jpg
4420.454502, 26.024986, 13.486318, 1848.425425, 0.254619, -0.239060, 0.146067, image00041.jpg
4485.776424, 25.927783, 13.070683, 1854.589697, 0.143038, -0.230119, 0.148217, image00042.jpg
4517.292023, 25.763002, 12.636211, 1860.732834, -0.120638, -0.166150, 0.153611, image00043.jpg
4621.016502, 25.310938, 11.664024, 1874.664342, -0.209498, -0.013088, 0.155094, image00044.jpg
4684.169769, 25.138709, 11.368697, 1880.120099, -0.090416, -0.032245, 0.149460, image00045.jpg
4717.047215, 24.966397, 11.121507, 1884.755530, -0.043332, -0.072420, 0.146265, image00046.jpg
4784.132481, 24.560677, 10.717629, 1894.739495, -0.081138, -0.173724, 0.140681, image00047.jpg
4889.240742, 23.886468, 10.592443, 1907.315894, -0.188230, -0.144679, 0.135321, image00048.jpg
4950.723410, 23.408692, 10.644645, 1914.398463, -0.170912, -0.122899, 0.105123, image00049.jpg
5018.465281, 23.018326, 10.624146, 1919.538120, -0.029251, -0.117479, 0.085784, image00050.jpg
5086.508036, 22.231803, 10.606222, 1928.606569, 0.105090, -0.098108, 0.091923, image00051.jpg
5150.763988, 21.654402, 10.525962, 1934.616778, 0.062807, -0.045298, 0.096104, image00052.jpg
5183.681250, 21.288897, 10.454709, 1937.903062, 0.025392, -0.029853, 0.089820, image00053.jpg
5284.142733, 20.260707, 9.839507, 1947.195101, 0.057901, -0.047182, 0.069593, image00054.jpg
5316.965342, 20.153797, 9.773981, 1947.840314, 0.044812, -0.048696, 0.070197, image00055.jpg
5421.455145, 19.070245, 9.248099, 1957.140011, -0.404567, -0.183003, 0.054285, image00056.jpg
5483.963728, 18.626125, 9.289744, 1960.977252, -0.421082, -0.128029, 0.055528, image00057.jpg
5554.646015, 18.374352, 9.482103, 1963.298675, -0.216612, -0.071260, 0.045468, image00058.jpg
5617.456198, 17.975905, 9.855953, 1967.312876, 0.218321, -0.071400, 0.022674, image00059.jpg
5684.048653, 17.834599, 10.136897, 1970.098489, 0.206891, -0.054139, 0.011193, image00060.jpg
5752.888441, 17.700523, 10.344750, 1973.378396, 0.047797, -0.044409, 0.009798, image00061.jpg
5820.263624, 17.604407, 10.375571, 1975.059731, -0.053588, -0.156708, 0.029885, image00062.jpg
5886.735678, 17.488498, 10.388762, 1977.072891, -0.096064, -0.204923, 0.033601, image00063.jpg
5952.509880, 17.310417, 10.347776, 1980.887642, 0.010871, -0.165357, 0.030985, image00064.jpg
6017.818451, 17.218114, 10.374464, 1982.088330, -0.034866, -0.156005, 0.037700, image00065.jpg
6087.246656, 17.125414, 10.594183, 1983.651600, -0.128067, -0.110146, 0.045571, image00066.jpg
6151.710987, 17.080387, 10.813327, 1984.739473, -0.101527, -0.071826, 0.058778, image00067.jpg
6219.647884, 17.218052, 11.310193, 1986.023600, -0.022848, -0.142430, 0.058008, image00068.jpg
6287.663698, 17.299519, 11.575618, 1986.663887, 0.020909, -0.204619, 0.065263, image00069.jpg
6354.845047, 17.380778, 11.732920, 1987.234600, 0.128776, -0.223931, 0.074530, image00070.jpg
6418.112755, 17.512855, 11.480308, 1988.305611, 0.546562, -0.213169, 0.067986, image00071.jpg
6486.048937, 17.563366, 10.932645, 1988.831530, 0.636115, -0.227398, 0.068297, image00072.jpg
6551.973581, 17.629525, 9.696002, 1988.775862, 0.093741, -0.208347, 0.090393, image00073.jpg
6620.217800, 17.609897, 8.677632, 1988.541639, -0.222073, -0.170558, 0.101429, image00074.jpg
6687.290668, 17.571631, 7.430799, 1988.300980, -0.264758, -0.170879, 0.128705, image00075.jpg
6754.246473, 17.500689, 6.046318, 1988.563304, -0.074248, -0.216714, 0.140427, image00076.jpg
6820.411205, 17.362153, 4.807771, 1989.208834, 0.012047, -0.228649, 0.171740, image00077.jpg
6884.758234, 17.184098, 4.077806, 1989.906418, -0.248505, -0.185926, 0.186274, image00078.jpg
6955.038548, 17.048573, 3.852260, 1990.586587, -0.407978, -0.149139, 0.179718, image00079.jpg
7020.307064, 16.662395, 3.717159, 1992.576614, -0.283405, -0.111702, 0.200489, image00080.jpg
7084.922314, 16.330829, 3.872535, 1994.712470, -0.082965, -0.143919, 0.206270, image00081.jpg
7152.047396, 15.853157, 4.284321, 1997.899451, -0.024146, -0.153945, 0.204018, image00082.jpg
7219.217062, 15.354742, 4.831253, 2000.878109, -0.103130, -0.130130, 0.204313, image00083.jpg
7285.293102, 14.994334, 5.297084, 2002.964917, -0.147236, -0.103337, 0.200296, image00084.jpg
7350.671530, 14.160589, 6.277829, 2006.669829, -0.092219, -0.047461, 0.188321, image00085.jpg
7417.541027, 13.533399, 7.182915, 2008.786254, -0.174925, -0.105299, 0.172444, image00086.jpg
7487.275600, 12.747037, 8.533388, 2010.206591, -0.235761, -0.142370, 0.149578, image00087.jpg
7550.246000, 12.176879, 9.619245, 2010.545355, -0.083528, -0.072608, 0.122012, image00088.jpg
7584.002018, 11.615455, 10.641961, 2010.222868, 0.117588, -0.047296, 0.103023, image00089.jpg
7683.968782, 10.736094, 12.230346, 2009.453817, 0.254365, -0.122900, 0.103433, image00090.jpg
7753.023386, 10.249941, 13.043204, 2008.775495, 0.171393, -0.174105, 0.099787, image00091.jpg
7817.729950, 9.178244, 14.711199, 2007.316638, -0.022479, -0.209654, 0.061820, image00092.jpg
7887.713671, 8.601569, 15.542775, 2006.652524, -0.090148, -0.181038, 0.033170, image00093.jpg
7951.440573, 7.654425, 16.716904, 2005.802203, -0.025719, -0.092092, 0.008183, image00094.jpg
8018.994093, 6.895949, 17.616718, 2005.285065, 0.059128, -0.079464, -0.005050, image00095.jpg
8083.769560, 6.041067, 18.616579, 2004.758553, 0.087560, -0.065664, -0.024250, image00096.jpg
8151.549816, 4.974908, 19.842003, 2004.044093, 0.014628, -0.073891, -0.036448, image00097.jpg
8218.347788, 4.164730, 20.727884, 2003.306390, -0.017623, -0.090854, -0.041766, image00098.jpg
8285.137415, 2.665909, 22.479744, 2001.499665, -0.088967, -0.131247, -0.051065, image00099.jpg
8351.671696, 1.987700, 23.281582, 2000.605065, 0.017641, -0.136214, -0.061414, image00100.jpg
8420.285463, 0.658191, 24.538524, 1999.021520, 0.413417, -0.126078, -0.106341, image00101.jpg
8483.727932, -0.190867, 25.245419, 1997.679574, 0.520437, -0.153611, -0.112740, image00102.jpg
8550.910950, -0.646956, 25.597006, 1996.757806, 0.405763, -0.146331, -0.112604, image00103.jpg
8617.461681, -1.687609, 26.213257, 1993.875680, -0.021326, -0.003566, -0.101820, image00104.jpg
8683.844328, -2.102253, 26.690391, 1992.009905, -0.218812, 0.042527, -0.090911, image00105.jpg
8751.365423, -2.249632, 27.118050, 1990.848261, -0.253271, 0.022080, -0.080795, image00106.jpg
8819.087267, -2.148917, 28.175160, 1989.269825, -0.098587, -0.044086, -0.051110, image00107.jpg
8883.635283, -1.815477, 29.042746, 1988.465146, 0.151314, -0.077093, -0.039673, image00108.jpg
8951.735735, -1.194577, 30.118026, 1987.666289, 0.326341, -0.082868, -0.017454, image00109.jpg
9019.748449, -0.612600, 30.851472, 1987.083637, 0.232863, -0.120708, -0.000660, image00110.jpg
9086.568117, 0.028609, 31.570710, 1986.433715, 0.019241, -0.180576, 0.017747, image00111.jpg
9153.299570, 1.012471, 32.639639, 1986.042942, -0.165555, -0.132296, 0.034166, image00112.jpg
9218.804359, 1.879582, 33.430254, 1986.148306, -0.096953, -0.097461, 0.031410, image00113.jpg
9285.982847, 2.513613, 34.095765, 1986.362582, 0.037739, -0.102459, 0.035771, image00114.jpg
9353.999138, 3.787681, 35.297798, 1987.337915, 0.249356, -0.148476, 0.052785, image00115.jpg
9421.038389, 4.884273, 36.016964, 1988.582264, 0.324773, -0.187362, 0.064209, image00116.jpg
9488.366604, 6.343449, 36.148415, 1990.130311, 0.615854, -0.100084, 0.067181, image00117.jpg
9551.888943, 7.442058, 35.888932, 1990.885439, 0.436776, -0.003858, 0.090515, image00118.jpg
9617.721796, 8.306593, 35.441272, 1991.141353, 0.164172, -0.024121, 0.111010, image00119.jpg
9683.478832, 10.003967, 34.589155, 1991.838184, -0.146127, -0.002070, 0.130517, image00120.jpg
9752.809525, 11.475850, 33.932717, 1992.599683, -0.170555, 0.031495, 0.139061, image00121.jpg
9819.354296, 13.341475, 33.299069, 1993.739421, -0.021262, 0.038441, 0.142798, image00122.jpg
9885.756254, 16.016522, 32.717663, 1995.240745, -0.012604, 0.027088, 0.151271, image00123.jpg
9950.348616, 17.843908, 32.572845, 1996.157483, -0.109257, 0.075244, 0.161857, image00124.jpg
10017.899513, 23.083722, 32.665614, 1997.416955, -0.152024, 0.269957, 0.168132, image00125.jpg
10086.627960, 25.253283, 32.877885, 1997.752414, -0.095506, 0.303647, 0.172186, image00126.jpg
10153.910875, 31.442691, 33.489462, 1998.061618, 0.079306, 0.229513, 0.177296, image00127.jpg
10217.177153, 36.265554, 33.957785, 1998.010217, 0.161294, 0.220837, 0.175232, image00128.jpg
10284.451246, 41.811780, 34.426240, 1997.918725, 0.230109, 0.258532, 0.169662, image00129.jpg
10352.060556, 48.988217, 34.873103, 1997.540512, 0.118996, 0.358329, 0.152671, image00130.jpg
10420.284510, 53.785888, 35.012800, 1997.096863, 0.059584, 0.406064, 0.132360, image00131.jpg
10485.823393, 64.190846, 34.978011, 1996.019393, 0.161668, 0.470938, 0.097029, image00132.jpg
10552.637100, 71.590668, 34.751104, 1995.128010, 0.269494, 0.462103, 0.072816, image00133.jpg
10618.200302, 77.694805, 34.496105, 1994.329148, 0.225640, 0.431516, 0.065896, image00134.jpg
10685.794115, 92.501754, 33.592994, 1992.107206, 0.023454, 0.429474, 0.020497, image00135.jpg
10752.765179, 100.160236, 33.180275, 1990.913729, -0.131104, 0.451992, -0.006297, image00136.jpg
10819.465160, 107.731098, 32.813875, 1989.954041, -0.257107, 0.466009, -0.035104, image00137.jpg
10885.202169, 126.116692, 32.147246, 1988.030520, -0.058017, 0.399640, -0.085425, image00138.jpg
10950.763702, 134.662290, 31.960816, 1987.368571, 0.046659, 0.335245, -0.101937, image00139.jpg
11018.202543, 151.360526, 31.810281, 1987.060116, 0.016782, 0.248999, -0.136140, image00140.jpg
11085.323334, 164.354294, 31.760603, 1987.387572, -0.115273, 0.226494, -0.149716, image00141.jpg
11151.296139, 173.884594, 31.727716, 1987.851163, -0.123533, 0.231284, -0.149224, image00142.jpg
11217.400551, 190.048062, 31.824234, 1988.937414, -0.070472, 0.263472, -0.168560, image00143.jpg
11284.544945, 209.918649, 31.976751, 1990.197037, 0.006346, 0.272694, -0.156246, image00144.jpg
11353.281260, 223.617507, 32.091862, 1991.306662, 0.082766, 0.267593, -0.123084, image00145.jpg
11417.238951, 234.078234, 32.204120, 1992.453678, 0.064797, 0.259044, -0.107048, image00146.jpg
11485.240936, 254.586280, 32.382453, 1996.073618, -0.051335, 0.173193, -0.086709, image00147.jpg
11550.224304, 269.985395, 32.297820, 1999.143426, 0.112021, 0.110106, -0.063600, image00148.jpg
11618.771791, 289.092105, 32.129477, 2002.324894, 0.200504, 0.197633, -0.040976, image00149.jpg
11685.788870, 302.905355, 31.900981, 2004.158379, 0.083123, 0.280945, -0.030236, image00150.jpg
11752.596855, 319.163435, 31.542199, 2005.871778, -0.001921, 0.291685, -0.025242, image00151.jpg
11819.399595, 339.295155, 30.864545, 2007.530970, 0.084481, 0.198419, -0.020591, image00152.jpg
11884.046555, 354.142917, 30.184884, 2008.315123, 0.182748, 0.158895, -0.033664, image00153.jpg
11950.854778, 379.953591, 28.678597, 2008.556943, 0.155652, 0.122753, -0.049485, image00154.jpg
12020.078659, 392.840409, 27.813919, 2008.278001, 0.083179, 0.092606, -0.060453, image00155.jpg
12086.019278, 417.024119, 26.163593, 2007.119716, -0.073251, 0.058576, -0.101608, image00156.jpg
12154.165506, 430.302358, 25.239152, 2006.272318, -0.082497, 0.064925, -0.119540, image00157.jpg
12220.503569, 454.980828, 23.392367, 2004.581296, 0.003925, 0.038745, -0.152299, image00158.jpg
12284.147978, 472.808956, 22.090329, 2003.407803, 0.006836, -0.038024, -0.188453, image00159.jpg
12350.562572, 486.319292, 21.039459, 2002.529643, 0.044984, -0.058182, -0.221779, image00160.jpg
12417.310238, 508.082407, 19.234395, 2000.832577, 0.123256, -0.033620, -0.269703, image00161.jpg
12486.190081, 524.390628, 17.885640, 1999.257103, 0.060790, 0.016132, -0.307685, image00162.jpg
12552.851200, 553.898916, 15.069175, 1995.865792, 0.149130, 0.025024, -0.380536, image00163.jpg
12618.096113, 567.309895, 13.779888, 1993.920299, 0.119082, -0.024517, -0.397461, image00164.jpg
12684.907675, 591.310307, 11.454679, 1990.004093, -0.054241, -0.142352, -0.420777, image00165.jpg
12750.172615, 606.956281, 9.917638, 1987.489612, -0.116596, -0.144077, -0.428983, image00166.jpg
12817.477465, 624.876404, 8.195713, 1984.596389, -0.087526, -0.080407, -0.435006, image00167.jpg
12884.262323, 646.133529, 6.225693, 1981.225812, 0.068746, -0.066856, -0.438948, image00168.jpg
12953.069210, 658.883885, 5.126203, 1979.215379, 0.026351, -0.064905, -0.423512, image00169.jpg
13019.813299, 687.586014, 2.782828, 1974.876151, -0.113896, -0.088015, -0.404553, image00170.jpg
13084.016085, 699.515668, 1.773193, 1973.082465, -0.108444, -0.098812, -0.380916, image00171.jpg
13151.064396, 714.549608, 0.529310, 1971.285049, -0.054037, -0.113053, -0.359620, image00172.jpg
13217.107296, 739.243273, -1.382271, 1969.173913, -0.002102, -0.167847, -0.358531, image00173.jpg
13283.766985, 751.293439, -2.360454, 1968.443132, 0.054529, -0.166782, -0.354972, image00174.jpg
13350.608110, 773.339272, -3.994622, 1968.002959, -0.066587, -0.158310, -0.342425, image00175.jpg
13419.374228, 787.361698, -5.034260, 1968.214185, -0.215548, -0.153847, -0.342486, image00176.jpg
13487.257957, 803.464710, -6.124778, 1969.125267, -0.185754, -0.156271, -0.334355, image00177.jpg
13554.649115, 822.357597, -6.970752, 1971.090868, -0.283661, -0.234351, -0.332121, image00178.jpg
13619.983912, 835.538290, -7.374749, 1972.611043, -0.308878, -0.240146, -0.339240, image00179.jpg
13685.630560, 857.763598, -7.892067, 1975.016835, 0.018674, -0.144324, -0.356016, image00180.jpg
13752.103329, 866.515287, -8.163087, 1975.899861, 0.189656, -0.137139, -0.357305, image00181.jpg
13818.891525, 890.499348, -8.959377, 1978.540986, 0.255000, -0.172812, -0.340402, image00182.jpg
13886.183500, 901.297550, -9.496394, 1979.873387, 0.104484, -0.145970, -0.341842, image00183.jpg
13952.001333, 920.840295, -10.816146, 1982.740188, 0.024572, -0.054354, -0.343439, image00184.jpg
14018.348932, 935.280378, -12.153133, 1984.945278, 0.179150, -0.068527, -0.349350, image00185.jpg
14086.774588, 945.416302, -13.191343, 1986.493194, 0.163303, -0.113709, -0.347797, image00186.jpg
14152.403593, 964.695882, -15.068935, 1988.581580, -0.203717, -0.137360, -0.342920, image00187.jpg
14216.717958, 978.815015, -16.397034, 1989.329230, -0.329490, -0.104426, -0.348324, image00188.jpg
14285.166502, 995.559348, -18.016337, 1989.629902, -0.107185, -0.065907, -0.271727, image00189.jpg
14351.293325, 1007.955135, -19.037413, 1989.096267, -0.009820, -0.053829, -0.201270, image00190.jpg
14418.043613, 1021.984872, -20.008681, 1988.018952, -0.035850, -0.077555, -0.155654, image00191.jpg
14484.906673, 1038.490938, -20.866034, 1986.492934, -0.069391, -0.130428, -0.101378, image00192.jpg
14550.462484, 1052.047215, -21.107910, 1985.157554, -0.211806, -0.227843, -0.055681, image00193.jpg
14617.331028, 1068.283046, -21.051150, 1983.043222, -0.348305, -0.230576, 0.006343, image00194.jpg
14684.141159, 1081.626159, -20.698714, 1980.502624, -0.229677, -0.127782, 0.084017, image00195.jpg
14750.521421, 1091.246481, -20.217433, 1978.262717, -0.087032, -0.066299, 0.136670, image00196.jpg
14818.765163, 1106.947413, -19.132591, 1974.219867, 0.014931, -0.045963, 0.217699, image00197.jpg
14884.054661, 1124.573659, -17.443382, 1969.358258, -0.078180, -0.172379, 0.294233, image00198.jpg
14951.405525, 1134.897089, -16.417748, 1966.583978, -0.042978, -0.242590, 0.341822, image00199.jpg
15017.491817, 1148.356871, -15.077363, 1963.619231, 0.077463, -0.292511, 0.392001, image00200.jpg
15084.776402, 1160.143130, -13.711887, 1961.245137, 0.067406, -0.281235, 0.430812, image00201.jpg
15151.229858, 1174.496614, -12.085116, 1958.735652, -0.009211, -0.206334, 0.481744, image00202.jpg
15217.596292, 1184.768129, -10.936470, 1957.122111, 0.029013, -0.116190, 0.504858, image00203.jpg
15283.931971, 1200.467808, -9.246104, 1955.082010, 0.077495, -0.011126, 0.528466, image00204.jpg
15350.697756, 1209.226636, -8.435871, 1954.322918, 0.137199, -0.007898, 0.531920, image00205.jpg
15417.793036, 1224.913830, -7.336474, 1953.917194, 0.314103, -0.129655, 0.529255, image00206.jpg
15483.905792, 1235.216754, -6.840347, 1954.470664, 0.249199, -0.242059, 0.529803, image00207.jpg
15551.588535, 1252.649529, -6.586751, 1956.434536, 0.073016, -0.259389, 0.502905, image00208.jpg
15617.025852, 1260.552837, -6.617885, 1957.763573, -0.000944, -0.280548, 0.487995, image00209.jpg
15686.201334, 1270.428030, -6.781729, 1959.776048, -0.065617, -0.335995, 0.487736, image00210.jpg
15752.964020, 1288.394046, -6.906114, 1964.394780, -0.153371, -0.382395, 0.490072, image00211.jpg
15819.417000, 1296.010089, -6.835002, 1966.936200, -0.092588, -0.341889, 0.479520, image00212.jpg
15883.916855, 1308.698556, -6.647162, 1971.746129, 0.077382, -0.218378, 0.471084, image00213.jpg
15950.613499, 1317.620356, -6.279734, 1975.661193, 0.001881, -0.133440, 0.485361, image00214.jpg
16018.883705, 1327.851601, -5.584969, 1980.156918, -0.257157, -0.063691, 0.525323, image00215.jpg
16085.310459, 1339.638398, -4.386667, 1985.450154, -0.358142, -0.058473, 0.589676, image00216.jpg
16152.847767, 1348.304692, -3.262835, 1989.247376, -0.194508, -0.151651, 0.648548, image00217.jpg
16219.181061, 1362.271909, -1.113880, 1995.320547, 0.071345, -0.326020, 0.758597, image00218.jpg
16286.909342, 1369.499518, 0.027965, 1997.904854, 0.088763, -0.277539, 0.822968, image00219.jpg
16351.514816, 1381.255622, 2.276711, 2001.295038, -0.028242, -0.101019, 0.925667, image00220.jpg
16417.442799, 1390.118219, 4.086852, 2002.557246, -0.161009, -0.073435, 0.992549, image00221.jpg
16484.984398, 1396.256159, 5.412389, 2002.859253, -0.166534, -0.119917, 1.009847, image00222.jpg
16551.679611, 1410.255277, 8.977861, 2001.559255, -0.178174, -0.254629, 1.036753, image00223.jpg
16617.494822, 1415.972342, 10.911978, 1999.958437, -0.255641, -0.267965, 1.038263, image00224.jpg
16684.899092, 1427.573047, 15.340071, 1995.474706, -0.270340, -0.265577, 1.021993, image00225.jpg
16754.073143, 1434.953573, 18.697933, 1991.971713, -0.177036, -0.322364, 1.009521, image00226.jpg
16817.674875, 1440.206425, 21.377755, 1989.162219, -0.073829, -0.365305, 0.987241, image00227.jpg
16885.133743, 1451.802201, 27.747784, 1982.805545, 0.163632, -0.458217, 0.930747, image00228.jpg
16953.094006, 1456.868960, 30.782399, 1979.861258, 0.240532, -0.474177, 0.910431, image00229.jpg
17020.942450, 1464.380818, 35.333734, 1975.542708, 0.370006, -0.438322, 0.871932, image00230.jpg
17087.556124, 1469.267854, 38.376513, 1973.031032, 0.392437, -0.439491, 0.853274, image00231.jpg
17150.742054, 1474.740528, 41.799901, 1970.880592, 0.217419, -0.506944, 0.806003, image00232.jpg
